Name,Module
ATP5ME,24
ATP5MF,5
ATP5MFP4,2
ATP5MG,28
ATP5MJ,22
ATP5MK,5
ATP5PB,36
ATP5PBP3,2
ATP5PD,5
ATP5PDP4,16
ATP5PF,5
ATP5PO,24
ATP6AP1,20
ATP6AP1L,22
ATP6AP2,36
ATP6V0A1,16
ATP6V0A2,18
ATP6V0A4,2
ATP6V0B,38
ATP6V0C,2
ATP6V0D1,7
ATP6V0D1-DT,2
ATP6V0D2,2
ATP6V0E1,20
ATP6V0E2,15
ATP6V0E2-AS1,0
ATP6V1A,29
ATP6V1B2,29
ATP6V1C1,20
ATP6V1C2,14
ATP6V1D,38
ATP6V1E1,29
ATP6V1E2,34
ATP6V1F,5
ATP6V1FNB,26
ATP6V1G1,36
ATP6V1G2,2
ATP6V1H,16
ATP7A,15
ATP7B,6
ATP8A1,6
ATP8A2,16
ATP8A2P2,2
ATP8A2P3,2
ATP8B1,14
ATP8B2,36
ATP8B3,3
ATP8B4,2
ATP8B5P,2
ATP9A,31
ATP9B,28
ATPAF1,24
ATPAF2,39
ATPSCKMT,39
ATR,18
ATRAID,5
ATRIP,15
ATRN,19
ATRNL1,2
ATRX,19
ATXN1,0
ATXN10,5
ATXN1-AS1,14
ATXN1L,19
ATXN2,31
ATXN2L,38
ATXN3,5
ATXN7,29
ATXN7L1,39
ATXN7L2,29
ATXN7L3,38
ATXN7L3-AS1,2
ATXN7L3B,18
AUH,16
AUNIP,2
AUP1,36
AURKA,23
AURKAIP1,16
AURKB,2
AURKBP1,2
AURKC,3
AUTS2,7
AVEN,24
AVIL,22
AVL9,18
AVPI1,39
AXDND1,2
AXIN1,5
AXIN2,13
AXL,15
AZI2,28
AZIN1,12
AZIN2,15
B2M,30
B3GALNT1,5
B3GALNT1P1,2
B3GALNT2,5
B3GALT1,2
B3GALT2,2
B3GALT4,15
B3GALT5,2
B3GALT6,5
B3GALT9,34
B3GAT1,26
B3GAT1-DT,2
B3GAT2,2
B3GAT3,29
B3GLCT,28
B3GNT2,5
B3GNT3,3
B3GNT4,2
B3GNT5,29
B3GNT7,7
B3GNT8,20
B3GNT9,34
B3GNTL1,7
B4GALNT1,29
B4GALNT2,34
B4GALNT3,2
B4GALNT4,16
B4GALT1,36
B4GALT1-AS1,3
B4GALT2,14
B4GALT3,5
B4GALT4,39
B4GALT5,12
B4GALT6,7
B4GALT7,24
B4GAT1,22
B9D1,22
B9D2,39
BAALC,39
BAALC-AS1,39
BAALC-AS2,22
BAAT,2
BABAM1,9
BABAM2,29
BACE1,0
BACE1-AS,16
BACE2,15
BACH1,35
BACH1-AS1,2
BACH1-IT1,0
BACH1-IT2,13
BACH1-IT3,2
BACH2,7
BAD,7
BAG1,5
BAG2,15
BAG3,35
BAG4,20
BAG5,23
BAG6,12
BAHCC1,39
BAHD1,15
BAIAP2,18
BAIAP2-DT,23
BAIAP2L1,22
BAIAP2L2,13
BAIAP3,13
BAK1,6
BAMBI,5
BANCR,2
BANF1,5
BANF1P3,2
BANK1,2
BANP,24
BAP1,23
BARD1,6
BASP1,15
BASP1-AS1,14
BATF,2
BATF2,16
BATF3,0
BAX,5
BAZ1A,35
BAZ1B,16
BAZ2A,19
BAZ2B,6
BBC3,29
BBIP1,28
BBIP1P1,2
BBOF1,13
BBOX1-AS1,2
BBS1,2
BBS10,24
BBS12,39
BBS2,6
BBS4,39
BBS5,34
BBS7,24
BBS9,39
BBX,5
BCAM,9
BCAN,2
BCAN-AS1,2
BCAP29,0
BCAP31,36
BCAR1,36
BCAR3,38
BCAR3-AS1,14
BCAS1,2
BCAS2,15
BCAS2P2,2
BCAS3,39
BCAS4,2
BCAT1,12
BCAT2,22
BCCIP,16
BCDIN3D,22
BCDIN3D-AS1,2
BCKDHB,9
BCKDK,29
BCL10,19
BCL11A,2
BCL2,23
BCL2A1,15
BCL2L1,19
BCL2L10,2
BCL2L11,6
BCL2L12,39
BCL2L13,9
BCL2L14,2
BCL2L15,2
BCL2L1-AS1,2
BCL2L2,16
BCL3,29
BCL6,29
BCL6-AS1,2
BCL6B,19
BCL7A,9
BCL7B,29
BCL7C,35
BCL9,28
BCL9L,29
BCLAF1,13
BCLAF1P2,2
BCLAF3,39
BCO2,13
BCOR,9
BCORL1,16
BCORP1,2
BCR,12
BCRP3,2
BCS1L,23
BCYRN1,2
BDH1,9
BDH2,39
BDKRB1,15
BDKRB2,14
BDNF,15
BDNF-AS,20
BDP1,29
BEAN1,2
BECN1,5
BEGAIN,2
BEND3,29
BEND3P1,2
BEND3P2,2
BEND3P3,29
BEND4,22
BEND5,2
BEND6,3
BEND7,5
BEST1,16
BEST2,2
BEST3,2
BEST4,2
BET1,28
BET1-AS1,2
BET1L,28
BEX1,39
BEX2,0
BEX3,9
BEX4,31
BEX5,13
BFAR,19
BFSP1,39
BGN,35
BHLHA15,20
BHLHE40,5
BHLHE40-AS1,2
BHLHE41,2
BHMT,2
BHMT2,7
BICC1,20
BICD1,0
BICD1P1,2
BICD2,19
BICDL1,2
BICDL2,14
BICRA,23
BICRA-AS1,2
BICRAL,29
BID,16
BIK,2
BIN1,24
BIN2,2
BIN3,31
BIRC2,12
BIRC3,11
BIRC5,14
BIRC6,12
BIRC6-AS2,2
BISPR,23
BIVM,23
BLACE,2
BLCAP,5
BLM,9
BLMH,18
BLOC1S1,39
BLOC1S2,5
BLOC1S3,9
BLOC1S4,7
BLOC1S5,24
BLOC1S6,36
BLVRA,7
BLVRB,9
BLZF1,5
BLZF2P,2
BMERB1,5
BMF,22
BMI1,14
BMP1,5
BMP10,2
BMP15,2
BMP2,30
BMP2K,28
BMP2KL,2
BMP4,22
BMP6,12
BMP8A,2
BMP8B,2
BMPER,22
BMPR1A,34
BMPR1B,20
BMPR1B-DT,22
BMPR2,12
BMS1,36
BMS1P1,13
BMS1P10,2
BMS1P23,20
BMS1P4,2
BMS1P8,3
BMT2,28
BMX,35
BNC1,14
BNC2,24
BNC2-AS1,2
BNIP1,9
BNIP2,12
BNIP3,16
BNIP3L,35
BNIP3P17,2
BNIP3P9,2
BNIP5,2
BNIPL,2
BOC,2
BOD1,6
BOD1L1,7
BOK,24
BOLA1,23
BOLA3,22
BOLA3-AS1,23
BOLL,2
BOP1,15
BORA,16
BORCS5,39
BORCS6,29
BORCS7,24
BORCS8,39
BPGM,36
BPHL,20
BPIFC,2
BPNT1,28
BPNT2,12
BPTF,29
BRAF,7
BRAP,16
BRAT1,28
BRCA1,23
BRCA2,39
BRCC3,15
BRD1,16
BRD2,35
BRD3,18
BRD3OS,35
BRD4,5
BRD7,16
BRD7P3,2
BRD8,5
BRD9,20
BRF1,24
BRF2,15
BRI3,14
BRI3BP,29
BRICD5,2
BRIP1,0
BRIX1,29
BRK1,20
BRME1,2
BRMS1,5
BRMS1L,7
BROX,19
BRPF1,31
BRPF3,29
BRS3,2
BRSK2,2
BRWD1,36
BRWD3,31
BSCL2,26
BSDC1,29
BSG,12
BSG-AS1,2
BSN,34
BSND,2
BSN-DT,2
BST1,23
BST2,24
BSX,2
BTAF1,19
BTBD1,36
BTBD10,23
BTBD11,16
BTBD16,2
BTBD17,2
BTBD18,2
BTBD19,39
BTBD2,0
BTBD3,20
BTBD6,14
BTBD6P1,2
BTBD7,38
BTBD8,9
BTBD9,23
BTC,2
BTD,28
BTF3,12
BTF3L4,16
BTF3P3,2
BTG1,38
BTG2,14
BTG3,14
BTG3-AS1,2
BTG4,2
BTK,20
BTLA,2
BTN1A1,2
BTN2A1,15
BTN2A2,24
BTN2A3P,29
BTN3A1,13
BTN3A2,28
BTN3A3,0
BTNL2,2
BTNL8,2
BTNL9,2
BTRC,5
BUB1,0
BUB1B,2
BUB3,19
BUD13,5
BUD13P1,2
BUD23,18
BUD31,5
BVES,7
BX255923.3,2
BX470102.3,2
BYSL,5
BZW1,12
BZW1P1,2
BZW1P2,14
BZW2,19
C10orf105,2
C10orf143,2
C10orf88,9
C10orf88B,2
C10orf95-AS1,13
C10orf99,2
C11orf1,34
C11orf24,28
C11orf45,2
C11orf49,28
C11orf54,39
C11orf58,6
C11orf65,2
C11orf68,24
C11orf71,34
C11orf80,29
C11orf91,13
C11orf94,2
C11orf95,28
C11orf96,39
C12orf29,5
C12orf4,5
C12orf43,0
C12orf45,31
C12orf50,39
C12orf54,2
C12orf56,2
C12orf57,9
C12orf60,29
C12orf65,28
C12orf66,39
C12orf71,2
C12orf73,9
C12orf75,9
C12orf76,0
C13orf42,13
C13orf46,3
C14orf119,5
C14orf132,7
C14orf28,0
C14orf93,15
C15orf39,16
C15orf40,39
C15orf48,9
C15orf54,39
C15orf61,15
C15orf62,16
C15orf65,2
C16orf70,28
C16orf71,2
C16orf72,19
C16orf74,9
C16orf86,2
C16orf87,39
C16orf91,20
C16orf95,2
C16orf96,2
C17orf100,2
C17orf107,2
C17orf113,2
C17orf49,2
C17orf58,39
C17orf67,7
C17orf75,6
C17orf77,26
C17orf80,24
C17orf97,2
C18orf21,35
C18orf25,16
C18orf32,0
C18orf54,22
C18orf63,3
C19orf12,5
C19orf18,2
C19orf25,9
C19orf38,2
C19orf44,16
C19orf47,6
C19orf48,29
C19orf53,16
C19orf54,0
C19orf67,2
C19orf71,7
C19orf73,2
C1D,29
C1DP1,2
C1GALT1,5
C1GALT1C1,0
C1GALT1C1L,2
C1orf100,2
C1orf109,29
C1orf112,39
C1orf115,28
C1orf116,13
C1orf122,31
C1orf131,9
C1orf147,2
C1orf159,6
C1orf162,13
C1orf167,2
C1orf174,5
C1orf189,2
C1orf194,2
C1orf195,2
C1orf198,13
C1orf21,22
C1orf210,2
C1orf216,24
C1orf226,0
C1orf35,23
C1orf43,13
C1orf50,13
C1orf52,5
C1orf53,2
C1orf54,39
C1orf56,34
C1orf74,7
C1orf87,2
C1QA,2
C1QB,2
C1QBP,9
C1QC,2
C1QL1,2
C1QTNF1,16
C1QTNF1-AS1,2
C1QTNF3,2
C1QTNF4,2
C1QTNF6,7
C1QTNF8,2
C1R,29
C1RL,5
C1RL-AS1,29
C1S,29
C2,13
C20orf144,2
C20orf194,24
C20orf202,2
C20orf204,2
C20orf27,28
C20orf96,13
C21orf58,2
C21orf62-AS1,2
C21orf91,6
C22orf23,23
C22orf24,2
C22orf34,13
C22orf39,39
C22orf46,16
C2-AS1,2
C2CD2,5
C2CD2L,29
C2CD3,15
C2CD4A,16
C2CD4B,14
C2CD4C,2
C2CD4D,2
C2CD4D-AS1,13
C2CD5,28
C2CD6,2
C2orf16,29
C2orf27A,7
C2orf42,18
C2orf49,5
C2orf49-DT,9
C2orf66,3
C2orf68,28
C2orf69,5
C2orf73,2
C2orf76,39
C2orf78,2
C2orf88,22
C2orf91,2
C2orf92,2
C3,22
C3AR1,2
C3orf14,29
C3orf18,7
C3orf20,2
C3orf33,2
C3orf35,0
C3orf36,20
C3orf38,5
C3orf49,2
C3orf52,14
C3orf62,0
C3orf70,3
C3orf80,3
C3orf86,2
C4A,2
C4B,2
C4orf19,2
C4orf3,5
C4orf33,23
C4orf45,2
C4orf46,39
C4orf47,26
C4orf48,22
C4orf50,2
C4orf54,2
C5,3
C5AR1,26
C5AR2,2
C5orf15,5
C5orf17,14
C5orf22,29
C5orf24,19
C5orf34,20
C5orf47,2
C5orf51,5
C5orf63,34
C5orf64,3
C5orf66,2
C5orf67,2
C6orf120,5
C6orf132,39
C6orf136,39
C6orf163,2
C6orf223,2
C6orf226,2
C6orf3,14
C6orf47,28
C6orf52,2
C6orf58,2
C6orf62,12
C6orf89,36
C6orf99,2
C7,9
C7orf25,2
C7orf26,0
C7orf31,16
C7orf50,20
C7orf57,2
C7orf61,2
C8G,2
C8orf33,5
C8orf34,2
C8orf37,9
C8orf37-AS1,2
C8orf44,2
C8orf48,9
C8orf58,39
C8orf74,2
C8orf76,0
C8orf82,23
C8orf86,16
C8orf88,2
C8orf89,2
C9,34
C9orf116,2
C9orf131,15
C9orf135,2
C9orf139,2
C9orf152,2
C9orf153,2
C9orf16,39
C9orf24,2
C9orf40,0
C9orf43,2
C9orf50,2
C9orf64,29
C9orf72,16
C9orf78,5
C9orf85,6
CA1,2
CA11,13
CA12,13
CA13,9
CA14,14
CA2,23
CA3,2
CA4,2
CA5B,29
CA5BP1,29
CA7,2
CA8,6
CAAP1,24
CAB39,12
CAB39L,39
CAB39P1,2
CABIN1,31
CABLES1,28
CABLES2,29
CABP1,2
CABP4,15
CABP7,2
CABYR,2
CACFD1,7
CACHD1,20
CACNA1A,15
CACNA1B,2
CACNA1C,13
CACNA1D,2
CACNA1E,13
CACNA1F,2
CACNA1G,3
CACNA1H,26
CACNA1I,2
CACNA1S,2
CACNA2D1,13
CACNA2D1-AS1,2
CACNA2D2,13
CACNA2D4,2
CACNB1,22
CACNB2,2
CACNB3,39
CACNB4,23
CACNG5,2
CACNG6,35
CACNG7,2
CACNG8,23
CACTIN,24
CACTIN-AS1,2
CACUL1,36
CACYBP,16
CACYBPP1,2
CACYBPP2,2
CAD,19
CADM1,9
CADM2,2
CADM3,0
CADM3-AS1,2
CADM4,9
CADPS2,5
CALB1,2
CALCOCO1,16
CALCOCO2,36
CALCRL,11
CALD1,12
CALHM2,7
CALHM4,2
CALHM5,28
CALM1,12
CALM2,12
CALM2P2,2
CALM3,0
CALR,11
CALU,12
CAMK1,35
CAMK1D,22
CAMK2B,2
CAMK2D,29
CAMK2G,24
CAMK2N1,39
CAMK2N2,2
CAMK4,16
CAMKK1,39
CAMKK2,31
CAMKMT,15
CAMLG,29
CAMSAP1,38
CAMSAP2,13
CAMSAP3,13
CAMTA1,5
CAMTA1-DT,2
CAMTA2,5
CAND1,13
CAND2,15
CANT1,38
CANX,30
CAP1,12
CAP2,14
CAP2P1,2
CAPG,39
CAPN1,29
CAPN10,28
CAPN10-DT,14
CAPN11,2
CAPN12,2
CAPN14,2
CAPN15,6
CAPN2,12
CAPN3,26
CAPN5,7
CAPN7,5
CAPN8,3
CAPN9,2
CAPNS1,13
CAPNS2,2
CAPRIN1,12
CAPRIN2,5
CAPS,2
CAPS2,2
CAPZA1,12
CAPZA2,12
CAPZB,23
CARD10,23
CARD11,39
CARD14,2
CARD16,6
CARD19,18
CARD6,29
CARD8,36
CARD8-AS1,24
CARD9,13
CARF,29
CARHSP1,9
CARHSP1-DT,2
CARM1,5
CARMIL1,14
CARMIL2,2
CARMIL3,2
CARMN,0
CARNMT1,5
CARNS1,2
CARS1,5
CARS2,28
CASC15,7
CASC18,3
CASC19,2
CASC2,2
CASC3,13
CASC6,13
CASD1,24
CASK,16
CASKIN1,2
CASKIN2,5
CASKP1,2
CASP1,9
CASP10,24
CASP12,0
CASP2,15
CASP3,19
CASP4,29
CASP4LP,7
CASP6,39
CASP7,5
CASP8,39
CASP8AP2,13
CASP9,22
CASQ1,2
CASS4,2
CAST,36
CASTOR1,2
CASTOR2,14
CASTOR3,39
CASZ1,39
CAT,18
CATSPER1,2
CATSPER2,3
CATSPER2P1,3
CATSPERB,2
CATSPERD,13
CATSPERE,15
CATSPERG,34
CAV1,12
CAV2,36
CAV3,2
CAVIN1,11
CAVIN2,6
CAVIN2-AS1,34
CAVIN3,20
CAVIN4,0
CBARP,22
CBFA2T2,35
CBFA2T3,2
CBFB,38
CBL,38
CBLB,9
CBLIF,2
CBLL1,18
CBLN2,29
CBLN3,26
CBR1,7
CBR3,7
CBR3-AS1,26
CBR4,22
CBS,2
CBSL,13
CBWD1,18
CBWD2,6
CBWD3,2
CBWD4P,2
CBWD5,29
CBWD6,23
CBX1,16
CBX2,6
CBX3,7
CBX3P2,2
CBX3P4,2
CBX4,6
CBX5,19
CBX5P1,2
CBX6,19
CBX7,20
CBX8,13
CBY1,6
CC2D1A,31
CC2D1B,20
CC2D2A,39
CC2D2B,16
CCAR1,23
CCAR2,38
CCDC102A,0
CCDC102B,13
CCDC106,7
CCDC107,14
CCDC110,2
CCDC112,22
CCDC113,15
CCDC115,34
CCDC116,2
CCDC117,6
CCDC12,5
CCDC120,0
CCDC121,0
CCDC122,16
CCDC124,5
CCDC125,39
CCDC126,31
CCDC127,36
CCDC130,5
CCDC134,6
CCDC136,15
CCDC137,5
CCDC138,7
CCDC14,5
CCDC141,2
CCDC142,6
CCDC144A,15
CCDC144B,29
CCDC144CP,2
CCDC146,26
CCDC148,2
CCDC149,18
CCDC15,34
CCDC150,13
CCDC152,15
CCDC153,2
CCDC154,2
CCDC157,2
CCDC159,23
CCDC160,2
CCDC162P,2
CCDC163,34
CCDC167,39
CCDC168,15
CCDC169,26
CCDC17,13
CCDC170,2
CCDC171,26
CCDC173,2
CCDC174,24
CCDC178,2
CCDC18,39
CCDC180,2
CCDC181,2
CCDC183,2
CCDC183-AS1,2
CCDC184,34
CCDC186,5
CCDC187,15
CCDC188,2
CCDC189,2
CCDC18-AS1,0
CCDC190,2
CCDC191,0
CCDC194,2
CCDC197,2
CCDC200,34
CCDC22,28
CCDC24,3
CCDC25,15
CCDC26,2
CCDC28A,39
CCDC28A-AS1,2
CCDC28B,0
CCDC3,6
CCDC30,16
CCDC32,9
CCDC34,2
CCDC38,2
CCDC39,26
CCDC40,13
CCDC43,5
CCDC47,13
CCDC50,12
CCDC51,22
CCDC57,6
CCDC59,16
CCDC6,18
CCDC61,6
CCDC62,34
CCDC63,2
CCDC65,26
CCDC66,18
CCDC68,16
CCDC69,22
CCDC7,39
CCDC71,15
CCDC71L,35
CCDC73,2
CCDC77,39
CCDC78,13
CCDC8,2
CCDC80,31
CCDC81,0
CCDC82,16
CCDC85A,16
CCDC85B,18
CCDC85C,31
CCDC86,5
CCDC87,2
CCDC88A,29
CCDC88B,0
CCDC88C,5
CCDC9,9
CCDC90B,15
CCDC91,6
CCDC92,28
CCDC93,18
CCDC96,2
CCDC97,24
CCDC9B,0
CCER2,2
CCHCR1,7
CCIN,2
CCK,2
CCKBR,2
CCL14,3
CCL16,2
CCL2,33
CCL20,12
CCL21,2
CCL22,2
CCL23,14
CCL24,2
CCL25,2
CCL26,13
CCL28,22
CCL3,2
CCL3L1,26
CCL4,2
CCL4L2,2
CCL5,9
CCL7,29
CCM2,24
CCM2L,0
CCN1,12
CCN2,33
CCN3,2
CCN4,0
CCN5,2
CCNA1,13
CCNA2,2
CCNB1,7
CCNB1IP1,0
CCNB1IP1P1,2
CCNB2,14
CCNB3,23
CCNC,18
CCND1,29
CCND2,15
CCND2-AS1,2
CCND3,31
CCNDBP1,5
CCNE1,16
CCNE2,0
CCNF,6
CCNG1,19
CCNG2,18
CCNH,5
CCNI,35
CCNI2,2
CCNJ,5
CCNJL,16
CCNJP2,2
CCNK,39
CCNL1,13
CCNL2,15
CCNP,2
CCNQ,6
CCNT1,23
CCNT2,5
CCNT2-AS1,34
CCNY,36
CCNY-AS1,2
CCNYL1,28
CCNYL6,3
CCNYL7,2
CCP110,28
CCPG1,24
CCR1,2
CCR2,13
CCR3,2
CCR4,2
CCR5,2
CCR5AS,9
CCR7,2
CCRL2,16
CCS,7
CCSAP,6
CCSER1,26
CCSER2,38
CCT2,12
CCT3,12
CCT4,12
CCT5,12
CCT5P1,3
CCT6A,12
CCT6B,2
CCT6P1,34
CCT6P3,26
CCT7,12
CCT8,12
CCT8P1,2
CCZ1,6
CCZ1B,39
CD101,2
CD109,14
CD14,34
CD151,13
CD160,13
CD163,0
CD163L1,2
CD164,12
CD177,2
CD180,2
CD19,2
CD1D,2
CD200,20
CD200R1,2
CD207,2
CD22,13
CD226,2
CD24,2
CD247,26
CD27,2
CD274,15
CD276,16
CD27-AS1,15
CD28,2
CD2AP,19
CD2BP2,23
CD2BP2-DT,14
CD300A,2
CD300C,20
CD300E,2
CD300H,2
CD300LB,7
CD300LD,2
CD300LG,2
CD302,23
CD320,16
CD34,15
CD36,14
CD37,2
CD38,2
CD3E,2
CD4,2
CD40,14
CD44,16
CD46,36
CD47,19
CD5,2
CD52,2
CD53,26
CD55,30
CD58,6
CD59,33
CD63,12
CD69,22
CD70,2
CD72,2
CD74,0
CD79A,2
CD79B,23
CD80,2
CD81,36
CD81-AS1,2
CD82,7
CD83,29
CD84,2
CD86,2
CD8A,2
CD8B,2
CD9,12
CD93,33
CD99L2,5
CDA,2
CDADC1,39
CDAN1,18
CDC123,18
CDC14A,24
CDC14B,2
CDC16,5
CDC20,22
CDC20B,2
CDC20P1,2
CDC23,5
CDC25A,23
CDC25B,15
CDC25C,2
CDC26,39
CDC27,13
CDC34,31
CDC37,12
CDC37L1,15
CDC37L1-DT,2
CDC40,5
CDC42,12
CDC42BPA,13
CDC42BPB,12
CDC42BPG,26
CDC42EP1,19
CDC42EP2,2
CDC42EP3,12
CDC42EP3P1,2
CDC42EP4,15
CDC42EP5,39
CDC42-IT1,2
CDC42P6,29
CDC42SE1,13
CDC42SE2,16
CDC45,34
CDC5L,19
CDC6,39
CDC7,39
CDC73,5
CDCA2,0
CDCA3,2
CDCA4,28
CDCA4P4,2
CDCA5,13
CDCA7,29
CDCA7L,35
CDCA8,0
CDCP1,15
CDH1,2
CDH11,36
CDH12,14
CDH13,29
CDH15,2
CDH16,23
CDH17,2
CDH2,20
CDH20,2
CDH22,26
CDH23,14
CDH24,22
CDH26,2
CDH3,2
CDH5,11
CDH6,2
CDHR1,2
CDHR2,2
CDHR3,2
CDHR5,2
CDIN1,39
CDIP1,5
CDIPT,5
CDK1,15
CDK10,5
CDK11A,13
CDK11B,28
CDK12,29
CDK13,29
CDK14,22
CDK16,29
CDK17,12
CDK18,2
CDK19,39
CDK2,5
CDK20,0
CDK2AP1,23
CDK2AP2,6
CDK3,2
CDK4,31
CDK5,22
CDK5R1,22
CDK5RAP1,15
CDK5RAP2,5
CDK5RAP3,9
CDK6,12
CDK6-AS1,2
CDK7,22
CDK8,24
CDK9,5
CDKAL1,5
CDKL1,23
CDKL2,2
CDKL3,2
CDKL4,2
CDKL5,39
CDKN1A,11
CDKN1B,24
CDKN1C,35
CDKN2A,29
CDKN2AIP,28
CDKN2AIPNL,6
CDKN2B,16
CDKN2B-AS1,2
CDKN2C,2
CDKN2D,29
CDKN3,34
CDNF,2
CDO1,13
CDON,39
CDPF1,39
CDPF1P1,2
CDR2,31
CDR2L,5
CDRT1,29
CDRT4,2
CDS1,2
CDS2,29
CDT1,0
CDV3,12
CDYL,5
CDYL2,36
CEACAM1,0
CEACAM16,2
CEACAM16-AS1,2
CEACAM19,39
CEACAM20,2
CEACAM21,2
CEACAM22P,2
CEACAM3,2
CEACAM5,2
CEACAM6,2
CEBPA,2
CEBPB,24
CEBPB-AS1,2
CEBPD,29
CEBPG,29
CEBPZ,19
CEBPZOS,24
CECR2,39
CEL,2
CELA2A,2
CELA2B,2
CELF1,12
CELF2,5
CELF2-AS1,2
CELF2-AS2,13
CELF3,2
CELF4,2
CELF5,2
CELSR1,24
CELSR2,2
CELSR3,34
CEMIP,20
CEMIP2,29
CENATAC,6
CENATAC-DT,2
CENPA,2
CENPB,36
CENPBD1,39
CENPBD1P1,5
CENPC,24
CENPCP1,2
CENPE,39
CENPF,18
CENPH,34
CENPI,14
CENPJ,39
CENPK,13
CENPL,29
CENPM,2
CENPN,15
CENPN-AS1,2
CENPO,9
CENPP,0
CENPQ,9
CENPS,2
CENPT,24
CENPU,22
CENPV,16
CENPW,0
CENPX,24
CEP104,13
CEP112,39
CEP120,6
CEP126,15
CEP128,9
CEP131,23
CEP135,5
CEP152,20
CEP162,39
CEP164,5
CEP164P1,2
CEP170,12
CEP170B,29
CEP170P1,2
CEP19,34
CEP192,5
CEP20,22
CEP250,16
CEP290,5
CEP295,24
CEP295NL,2
CEP350,36
CEP41,6
CEP43,0
CEP44,6
CEP55,15
CEP57,28
CEP57L1,6
CEP63,7
CEP68,24
CEP70,22
CEP72,23
CEP76,20
CEP78,24
CEP83,28
CEP83-DT,2
CEP85,31
CEP85L,13
CEP89,5
CEP95,24
CEP97,28
CEPT1,15
CERCAM,23
CERK,15
CEROX1,20
CERS1,2
CERS2,19
CERS4,39
CERS5,5
CERS6,5
CERT1,5
CES2,24
CES3,2
CES4A,2
CETN2,24
CETN3,7
CETN4P,2
CETP,34
CFAP100,2
CFAP126,15
CFAP157,29
CFAP161,22
CFAP20,22
CFAP20DC,26
CFAP251,16
CFAP298,39
CFAP298-TCP10L,0
CFAP36,24
CFAP410,23
CFAP43,7
CFAP44,0
CFAP45,13
CFAP46,2
CFAP47,2
CFAP53,2
CFAP54,23
CFAP57,26
CFAP58,0
CFAP61,2
CFAP65,2
CFAP69,22
CFAP70,15
CFAP74,2
CFAP91,2
CFAP92,15
CFAP94,2
CFAP97,19
CFAP97D1,2
CFAP97D2,2
CFB,39
CFDP1,5
CFH,29
CFHR3,2
CFI,39
CFL1,12
CFL1P1,2
CFL1P5,2
CFL2,16
CFLAR,12
CFLAR-AS1,9
CFP,2
CFTR,2
CGA,2
CGAS,24
CGB2,2
CGB3,2
CGB5,2
CGB7,2
CGGBP1,23
CGN,13
CGNL1,5
CGREF1,22
CGRRF1,9
CH17-172B3.1,2
CH17-189H20.1,26
CH17-264L24.1,2
CH17-264L24.2,2
CH17-302M23.1,2
CH17-340M24.3,2
CH17-353B19.2,29
CH17-373J23.1,9
CH17-3B23.3,39
CH17-408M7.2,0
CH17-472G23.1,2
CH17-472G23.2,2
CH17-55D9.1,2
CH17-67K23.2,2
CH25H,20
CH507-154B10.1,2
CH507-513H4.5,13
CH507-9B2.1,39
CH507-9B2.5,35
CH507-9B2.9,13
CHAC1,6
CHAC2,6
CHADL,2
CHAF1A,23
CHAF1B,7
CHAMP1,18
CHASERR,18
CHCHD1,24
CHCHD10,2
CHCHD2,13
CHCHD2P2,2
CHCHD3,18
CHCHD4,28
CHCHD5,29
CHCHD6,15
CHCHD7,28
CHD1,29
CHD1L,2
CHD2,29
CHD3,29
CHD4,24
CHD5,2
CHD6,16
CHD7,36
CHD8,36
CHD9,29
CHDH,2
CHEK1,9
CHEK2,23
CHERP,18
CHFR,31
CHGA,34
CHGB,2
CHI3L1,2
CHI3L2,2
CHIAP2,2
CHIC1,5
CHIC2,23
CHID1,24
CHIT1,2
CHKA,39
CHKB,2
CHKB-DT,2
CHM,18
CHML,15
CHMP1A,18
CHMP1B,16
CHMP2A,5
CHMP2B,5
CHMP3,16
CHMP4A,2
CHMP4B,9
CHMP4BP1,2
CHMP4C,2
CHMP5,18
CHMP6,35
CHMP7,18
CHN1,28
CHODL,16
CHORDC1,29
CHORDC1P4,2
CHP1,19
CHPF,13
CHPF2,23
CHPT1,35
CHRAC1,29
CHRD,2
CHRDL2,2
CHRFAM7A,2
CHRM1,2
CHRM2,2
CHRM3,2
CHRM4,16
CHRM5,2
CHRNA10,2
CHRNA2,15
CHRNA3,2
CHRNA4,2
CHRNA5,26
CHRNA7,0
CHRNB1,20
CHRNB2,3
CHRNB4,2
CHRNE,34
CHROMR,6
CHST1,39
CHST10,9
CHST11,15
CHST12,22
CHST14,0
CHST15,28
CHST2,0
CHST3,29
CHST6,2
CHST7,16
CHSY1,36
CHSY3,9
CHTF18,39
CHTF8,2
CHTOP,31
CHUK,18
CHURC1,22
CIAO1,38
CIAO2A,24
CIAO2B,16
CIAO3,18
CIAPIN1,18
CIART,23
CIB1,24
CIB2,26
CIBAR1,39
CIBAR1P1,2
CIC,5
CICP14,9
CIDEA,2
CIDEC,2
CIDECP1,29
CIITA,34
CILK1,15
CILP,14
CILP2,34
CINP,13
CIP2A,29
CIPC,5
CIR1,28
CIRBP,38
CIRBP-AS1,15
CISD1,9
CISD2,15
CISD3,0
CISH,13
CIT,22
CITED2,15
CITED4,35
CITF22-49D8.1,15
CITF22-49E9.3,2
CIZ1,29
CKAP2,22
CKAP2L,20
CKAP2P1,2
CKAP4,12
CKAP5,36
CKB,39
CKM,13
CKMT2,2
CKMT2-AS1,0
CKS1B,39
CKS1BP1,2
CKS2,0
